,userId,movieId,rating,timestamp,title,genres,description,cast
2513,19,1322,2.0,965705443,Amityville 1992: It's About Time (1992),Horror,"An architect brings home a mysterious old clock, not knowing that it's haunted by the demonic presence of the Amityville house. Soon, the clock begins to alter time and space and starts to possess members of the household.","['Stephen Macht', 'Shawn Weatherly', 'Megan Ward', 'Damon Martin', 'Jonathan Penner', 'Nita Talbot', 'Dean Cochran', 'Terrie Snell', 'Kevin Bourland', 'Margarita Franco', 'William Jackson', 'Willie C. Carpenter', 'Dick Miller', 'Alan Berman', 'Dylan Milo']"
2514,19,1324,2.0,965705263,Amityville: Dollhouse (1996),Horror,"A children's doll house, which is a miniature of the infamous haunted Long Island house, is given to a young girl where the demonic evil soon comes out to cause more terror.","['Robin Thomas', 'Starr Andreeff', 'Allen Cutler', 'Rachel Duncan', 'Jarrett Lennon', 'Clayton Murray', 'Franc Ross', 'Lenore Kasdorf', 'Lisa Robin Kelly']"
2515,19,1330,2.0,965705240,April Fool's Day (1986),Horror,"Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.","['Deborah Foreman', 'Griffin ONeal', 'Clayton Rohner', 'Jay Baker', 'Pat Barlow', 'Lloyd Berry', 'Deborah Goodrich', 'Tom Heaton', 'Leah Pinsent', 'Mike Nomad', 'Ken Olandt', 'Amy Steel', 'Thomas F. Wilson']"
2516,19,1333,3.0,965704881,"Birds, The (1963)",Horror|Thriller,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,"['Rod Taylor', 'Tippi Hedren', 'Jessica Tandy', 'Suzanne Pleshette', 'Veronica Cartwright', 'Ethel Griffies', 'Charles McGraw', 'Ruth McDevitt', 'Lonny Chapman', 'Joe Mantell', 'Doodles Weaver', 'Malcolm Atterbury', 'John McGovern', 'Karl Swenson', 'Richard Deacon', 'Elizabeth Wilson', 'Bill Quinn', 'Doreen Lang']"
2518,19,1342,2.0,965704952,Candyman (1992),Horror|Thriller,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.","['Virginia Madsen', 'Xander Berkeley', 'Tony Todd', 'Kasi Lemmons', 'Vanessa Williams', 'DeJuan Guy', 'Marianna Elliott', 'Ted Raimi', 'Ria Pavia', 'Mark Daniels', 'Lisa Ann Poggi', 'Adam Philipson', 'Eric Edwards', 'Carolyn Lowery', 'Barbara Alston', 'Sarina C. Grant', 'Latesha Martin', 'Lanesha Martin']"
2519,19,1345,3.0,965704931,Carrie (1976),Drama|Fantasy|Horror|Thriller,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.","['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'John Travolta', 'William Katt', 'Nancy Allen', 'Betty Buckley', 'P.J. Soles', 'Priscilla Pointer', 'Sydney Lassick', 'Stefan Gierasch', 'Michael Talbott', 'Doug Cox', 'Harry Gold', 'Noelle North', 'Cindy Daly', 'Deirdre Berthrong', 'Anson Downes']"
2520,19,1346,2.0,965705137,Cat People (1982),Drama|Fantasy|Horror,A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.,"['Nastassja Kinski', 'Malcolm McDowell', 'John Heard', 'Annette OToole', 'Ruby Dee', 'Ed Begley Jr.', 'Scott Paulin', 'Frankie Faison', 'Ron Diamond', 'Lynn Lowry', 'John Larroquette', 'Tessa Richarde', 'Patricia Perkins', 'Berry Berenson', 'Fausto Barajas', 'John H. Fields', 'Emery Hollier', 'Stephen Marshal']"
2522,19,1355,2.0,965711649,Nightwatch (1997),Horror|Thriller,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.","['Ewan McGregor', 'Nick Nolte', 'Anais Evans', 'Erich Anderson', 'Josh Brolin', 'Lauren Graham', 'Patricia Arquette', 'Lonny Chapman', 'Scott Burkholder', 'Brad Dourif', 'Michael Matthys', 'Alison Gale', 'Robert LaSardo', 'Mongo Brownlee', 'Candy Ann Brown', 'Michelle Csitos', 'Alix Koromzay', 'Larry Cedar']"
2525,19,1359,3.0,965707983,Jingle All the Way (1996),Children|Comedy,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one.","['Arnold Schwarzenegger', 'Sinbad', 'Phil Hartman', 'Rita Wilson', 'Robert Conrad', 'Martin Mull', 'Jake Lloyd', 'Jim Belushi', 'E.J. De la Pena', 'Laraine Newman', 'Justin Chapman', 'Harvey Korman', 'Richard Moll', 'Daniel Riordan', 'Jeff L. Deist', 'Nada Despotovich', 'Ruth Afton Hjelmgren', 'Caroline Kaiser']"
2526,19,1367,1.0,965706615,101 Dalmatians (1996),Adventure|Children|Comedy,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.","['Glenn Close', 'Jeff Daniels', 'Joely Richardson', 'Joan Plowright', 'Hugh Laurie', 'Mark Williams', 'John Shrapnel', 'Tim McInnerny', 'Hugh Fraser', 'Zohren Weiss', 'Mark Haddigan', 'Michael Percival', 'Neville Phillips', 'John Evans', 'Hilda Braid', 'Margery Mason', 'John Benfield', 'Andrew Readman']"
2528,19,1372,5.0,965703698,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'Walter Koenig', 'Nichelle Nichols', 'George Takei', 'Kim Cattrall', 'Mark Lenard', 'Grace Lee Whitney', 'Brock Peters', 'Leon Russom', 'Kurtwood Smith', 'Christopher Plummer', 'Rosanna DeSoto', 'David Warner', 'John Schuck', 'Michael Dorn']"
2529,19,1373,1.0,965703973,Star Trek V: The Final Frontier (1989),Action|Sci-Fi,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'Walter Koenig', 'Nichelle Nichols', 'George Takei', 'David Warner', 'Laurence Luckinbill', 'Charles Cooper', 'Cynthia Gouw', 'Todd Bryant', 'Spice Williams-Crosby', 'Rex Holman', 'George Murdock', 'Jonathan Simpson', 'Beverly Hart', 'Steve Susskind']"
2532,19,1376,4.0,965703698,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,"To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales.","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Walter Koenig', 'Nichelle Nichols', 'Jane Wyatt', 'Catherine Hicks', 'Mark Lenard', 'Robin Curtis', 'Robert Ellenstein', 'John Schuck', 'Brock Peters', 'Michael Snyder', 'Michael Berryman', 'Mike Brislane', 'Grace Lee Whitney']"
2534,19,1378,3.0,965707419,Young Guns (1988),Action|Comedy|Western,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.","['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips', 'Charlie Sheen', 'Dermot Mulroney', 'Casey Siemaszko', 'Terence Stamp', 'Jack Palance', 'Terry OQuinn', 'Sharon Thomas Cain', 'Geoffrey Blake', 'Alice Carter', 'Brian Keith', 'Thomas Callaway', 'Patrick Wayne', 'Lisa Banes', 'Sam Gauny', 'Cody Palance']"
2535,19,1379,2.0,965707828,Young Guns II (1990),Action|Western,"In 1881, cattle baron John Chisum pays a bounty to Patrick Floyd Garrett to kill outlaw Billy the Kid.","['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips', 'Christian Slater', 'William Petersen', 'Alan Ruck', 'R.D. Call', 'James Coburn', 'Balthazar Getty', 'Jack Kehoe', 'Robert Knepper', 'Tom Kurlander', 'Viggo Mortensen', 'Leon Rippy', 'Tracey Walter', 'Bradley Whitford', 'Scott Wilson', 'Jenny Wright']"
2536,19,1380,3.0,965706839,Grease (1978),Comedy|Musical|Romance,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?","['John Travolta', 'Olivia Newton-John', 'Stockard Channing', 'Jeff Conaway', 'Barry Pearl', 'Michael Tucci', 'Kelly Ward', 'Didi Conn', 'Jamie Donnelly', 'Dinah Manoff', 'Eve Arden', 'Frankie Avalon', 'Joan Blondell', 'Edd Byrnes', 'Sid Caesar', 'Alice Ghostley', 'Dody Goodman', 'Sha-Na-Na']"
2538,19,1394,3.0,965705619,Raising Arizona (1987),Comedy,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.","['Nicolas Cage', 'Holly Hunter', 'Trey Wilson', 'John Goodman', 'William Forsythe', 'Sam McMurray', 'Frances McDormand', 'Randall Tex Cobb', 'T.J. Kuhn', 'Lynne Kitei', 'Peter Benedek', 'Charles Lew Smith', 'Warren Keith', 'Henry Kendrick', 'Sidney Dawson', 'Richard Blake', 'Troy Nabors', 'Mary Seibel']"
2541,19,1407,3.0,965704952,Scream (1996),Comedy|Horror|Mystery|Thriller,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.","['Neve Campbell', 'Courteney Cox', 'David Arquette', 'Skeet Ulrich', 'Drew Barrymore', 'Roger Jackson', 'Kevin Patrick Walls', 'David Booth', 'Carla Hatley', 'Lawrence Hecht', 'W. Earl Brown', 'Rose McGowan', 'Lois Saunders', 'Joseph Whipp', 'Matthew Lillard', 'Jamie Kennedy', 'Lisa Beach', 'Tony Kilbert']"
2542,19,1409,3.0,965707769,Michael (1996),Comedy|Drama|Fantasy|Romance,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,"['John Travolta', 'Andie MacDowell', 'William Hurt', 'Bob Hoskins', 'Robert Pastorelli', 'Jean Stapleton', 'Teri Garr', 'Wallace Langham', 'Joey Lauren Adams', 'Carla Gugino', 'Tom Hodges', 'Catherine Lloyd Burns', 'Richard Schiff', 'Calvin Trillin', 'Donald J. Lee Jr.', 'JoAnn Fregalette Jansen', 'David Harrod', 'Jane Lanier']"
2543,19,1427,1.0,965712068,Turbulence (1997),Action|Thriller,"After a shootout on a flight transporting prisoners, a flight attendant must outwit a smooth-talking serial killer and land the plane herself.","['Ray Liotta', 'Lauren Holly', 'Brendan Gleeson', 'Hector Elizondo', 'Rachel Ticotin', 'Jeffrey DeMunn', 'John Finn', 'Ben Cross', 'Catherine Hicks', 'Heidi Kling', 'Gordy Owens', 'J. Kenneth Campbell', 'James MacDonald', 'Michael Harney', 'Grand L. Bush', 'Richard Hoyt-Miller', 'Michael Francis Kelly', 'Alan Bergmann']"
2544,19,1441,3.0,965706438,Benny & Joon (1993),Comedy|Romance,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,"['Johnny Depp', 'Mary Stuart Masterson', 'Aidan Quinn', 'Julianne Moore', 'Oliver Platt', 'CCH Pounder', 'Dan Hedaya', 'Joe Grifasi', 'William H. Macy', 'Liane Curtis', 'Eileen Ryan', 'Don Hamilton', 'Waldo Larson', 'Irvin Johnson', 'Shane Nilsson', 'Leslie Laursen', 'Faye Killebrew', 'Ramsin Amirkhas']"
2546,19,1457,3.0,965706728,Fools Rush In (1997),Comedy|Drama|Romance,"After a one night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.","['Matthew Perry', 'Salma Hayek', 'Jon Tenney', 'Carlos Gómez', 'Tomas Milian', 'Siobhan Fallon Hogan', 'John Bennett Perry', 'Stanley DeSantis', 'Suzanne Snyder', 'Anne Betancourt', 'Jill Clayburgh', 'Angelina Torres', 'Debby Shively', 'Mark Adair-Rios', 'Annie Combs', 'Shelley Morrison', 'María Cellario', 'Irene Hernández']"
2549,19,1479,3.0,965711598,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.","['Val Kilmer', 'Elisabeth Shue', 'Rade Serbedzija', 'Valeriy Nikolaev', 'Henry Goodman', 'Alun Armstrong', 'Michael Byrne', 'Evgeniy Lazarev', 'Irina Apeksimova', 'Lev Prygunov', 'Charlotte Cornwell', 'Emily Mortimer', 'Lucija Serbedzija', 'Velibor Topic', 'Tommy Flanagan', 'Egor Pazenko', 'Adam Smith', 'Pat Laffan']"
2550,19,1485,3.0,965707044,Liar Liar (1997),Comedy,A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.,"['Jim Carrey', 'Maura Tierney', 'Amanda Donohoe', 'Jennifer Tilly', 'Justin Cooper', 'Cary Elwes', 'Anne Haney', 'Jason Bernard', 'Swoosie Kurtz', 'Mitchell Ryan', 'Christopher Mayer', 'Eric Pierpoint', 'Randall Tex Cobb', 'Cheri Oteri', 'SW Fisher', 'Ben Lemon', 'Jarrad Paul', 'Marianne Muellerleile']"
2551,19,1489,2.0,965709204,Cats Don't Dance (1997),Animation|Children|Musical,"Danny, an ambitious singing and dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.","['Scott Bakula', 'Jasmine Guy', 'Natalie Cole', 'Ashley Peldon', 'Lindsay Ridgeway', 'Kathy Najimy', 'John Rhys-Davies', 'George Kennedy', 'Rene Auberjonois', 'Betty Lou Gerson', 'Hal Holbrook', 'Matthew Herried', 'Don Knotts', 'Rick Logan', 'Frank Welker', 'David Johansen', 'Mark Dindal', 'Vanessa Theme Ament']"
2552,19,1499,1.0,965711994,Anaconda (1997),Action|Adventure|Thriller,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.","['Jon Voight', 'Jennifer Lopez', 'Eric Stoltz', 'Ice Cube', 'Jonathan Hyde', 'Owen Wilson', 'Kari Wuhrer', 'Vincent Castellanos', 'Danny Trejo', 'Frank Welker']"
2556,19,1542,2.0,965706232,Brassed Off (1996),Comedy|Drama|Romance,"The coal mine in a northern English village may be closing, which would also mean the end of the miners' brass band.","['Pete Postlethwaite', 'Tara Fitzgerald', 'Ewan McGregor', 'Stephen Tompkinson', 'Jim Carter', 'Philip Jackson', 'Peter Martin', 'Sue Johnston', 'Mary Healey', 'Melanie Hill', 'Lill Roughley', 'Peter Gunn', 'Stephen Moore', 'Kenneth Colley', 'Olga Grahame', 'Toni Galacki', 'Sky Ingram', 'Luke McGann']"
2558,19,1550,2.0,965706866,Trial and Error (1997),Comedy|Romance,"An actor poses as a lawyer to help his sick friend, and problems develop.","['Michael Richards', 'Jeff Daniels', 'Charlize Theron', 'Jessica Steen', 'Austin Pendleton', 'Rip Torn', 'Alexandra Wentworth', 'Jennifer Coolidge', 'Lawrence Pressman', 'Dale Dye', 'Max Casella', 'McNally Sagal', 'Kenneth White', 'Keith Mills', 'Zaid Farid', 'Rachel Winfree', 'Ken Magee', 'Michelle C. Bonilla']"
2559,19,1551,2.0,965710019,Buddy (1997),Adventure|Children|Drama,"A depiction of the true life story of Gertrude Lintz, an eccentric 1920's socialite who tries to raise a gorilla, like many chimps before him, as part of her family.","['Rene Russo', 'Robbie Coltrane', 'Alan Cumming', 'Irma P. Hall', 'Peter Elliott', 'Mak Wilson', 'Lynn Robertson Bruce', 'Mark Sealey', 'Robert Tygner', 'Michelan Sisti', 'Peter Hurst', 'Leif Tilden', 'Star Townsend', 'Paul Reubens', 'John Aylward', 'Mimi Kennedy', 'Jon Simmons', 'Kathleen Klein']"
2561,19,1556,1.0,965712048,Speed 2: Cruise Control (1997),Action|Romance|Thriller,A computer hacker breaks into the computer system of the Seabourn Legend cruise liner and sets it speeding on a collision course into a gigantic oil tanker.,"['Sandra Bullock', 'Jason Patric', 'Willem Dafoe', 'Temuera Morrison', 'Brian McCardie', 'Christine Firkins', 'Mike Hagerty', 'Colleen Camp', 'Lois Chiles', 'Francis Guinan', 'Tamia', 'Jeremy Hotz', 'Enrique Murciano', 'Jessica Diz', 'Connie Ray', 'Patrika Darbo', 'Kimmy Robertson', 'Charles Parks']"
2562,19,1562,1.0,965710092,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.,"['Arnold Schwarzenegger', 'George Clooney', 'Chris ODonnell', 'Uma Thurman', 'Alicia Silverstone', 'Michael Gough', 'Pat Hingle', 'John Glover', 'Elle Macpherson', 'Vivica A. Fox', 'Vendela Kirsebom', 'Elizabeth Sanders', 'Jeep Swenson', 'John Fink', 'Michael Reid MacKay', 'Eric Lloyd', 'Jon Simmons', 'Christian Boeving']"
2563,19,1566,4.0,965706297,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.,"['Tate Donovan', 'Susan Egan', 'James Woods', 'Josh Keaton', 'Roger Bart', 'Danny DeVito', 'Bobcat Goldthwait', 'Matt Frewer', 'Rip Torn', 'Samantha Eggar', 'Barbara Barrie', 'Hal Holbrook', 'Paul Shaffer', 'Amanda Plummer', 'Carole Shelley', 'Paddi Edwards', 'Charlton Heston', 'Patrick Pinney']"
2564,19,1569,3.0,965706683,My Best Friend's Wedding (1997),Comedy|Romance,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding.","['Julia Roberts', 'Dermot Mulroney', 'Cameron Diaz', 'Rupert Everett', 'Philip Bosco', 'M. Emmet Walsh', 'Rachel Griffiths', 'Carrie Preston', 'Susan Sullivan', 'Christopher Masterson', 'Raci Alexander', 'Jennifer Garrett', 'Kelleia Sheerin', 'Bree Turner', 'Cassie Creasy', 'Lucina Paquet', 'Aida Baggio', 'Shirley Kelly']"
2567,19,1583,3.0,965704375,"Simple Wish, A (1997)",Children|Fantasy,A bumbling fairy godfather tries to grant a girl's wish that her cabby father lands a Broadway role.,"['Martin Short', 'Mara Wilson', 'Robert Pastorelli', 'Ruby Dee', 'Francis Capra', 'Jonathan Hadary', 'Deborah Odell', 'Amanda Plummer', 'Alan Campbell', 'Kathleen Turner', 'Lanny Flaherty', 'Teri Garr', 'Clare Coulter', 'Neil Foster', 'Jamie Tirelli', 'Jack McGee', 'Lillian Ritchie', 'Miriam Ritchie']"
